case	method	rank	compound_inchikey	canonical_smiles	tanimoto	support_label	queried_isoform_label	available_labels	normalized_weight	weighted_contribution	source_locators
1	specific	23	YXKTVDFXDRQTKV-UHFFFAOYSA-N	CC(Cc1ccccc1)N(C)Cc1ccccc1	0.2368421107530594	0.0	0	"{""CYP1A2"": 0, ""CYP2A6"": 0, ""CYP2B6"": 1, ""CYP2C19"": 0, ""CYP2C8"": 0, ""CYP2C9"": 0, ""CYP2D6"": 0, ""CYP2E1"": 0, ""CYP3A4"": 1}"	0.03448102548761619	0.0	"{""CYP1A2"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""1A2 train"", ""row"": 529}], ""CYP2A6"": [{""member"": ""Supplementary Material-1.xls"", ""sheet"": ""2A6 test"", ""row"": 144}], ""CYP2B6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2B6 train"", ""row"": 502}], ""CYP2C19"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2C19 train"", ""row"": 522}], ""CYP2C8"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2C8 train"", ""row"": 499}], ""CYP2C9"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2C9 train"", ""row"": 519}], ""CYP2D6"": [{""member"": ""Supplementary Material-1.xls"", ""sheet"": ""2D6 test"", ""row"": 134}], ""CYP2E1"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2E1 train"", ""row"": 524}], ""CYP3A4"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""3A4 train"", ""row"": 532}]}"
1	specific	24	DTYGTEGDVPAKDA-UHFFFAOYSA-N	CC(C)CC(=O)Cc1ccccc1	0.2368421107530594	0.0	0	"{""CYP1A2"": 0, ""CYP2A6"": 0, ""CYP2B6"": 0, ""CYP2C19"": 0, ""CYP2C8"": 0, ""CYP2C9"": 0, ""CYP2D6"": 0, ""CYP2E1"": 0, ""CYP3A4"": 0}"	0.03448102548761619	0.0	"{""CYP1A2"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""1A2 train"", ""row"": 295}], ""CYP2A6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2A6 train"", ""row"": 272}], ""CYP2B6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2B6 train"", ""row"": 284}], ""CYP2C19"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2C19 train"", ""row"": 291}], ""CYP2C8"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2C8 train"", ""row"": 289}], ""CYP2C9"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2C9 train"", ""row"": 282}], ""CYP2D6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2D6 train"", ""row"": 286}], ""CYP2E1"": [{""member"": ""Supplementary Material-1.xls"", ""sheet"": ""2E1 test"", ""row"": 67}], ""CYP3A4"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""3A4 train"", ""row"": 290}]}"
1	specific	25	PLRACCBDVIHHLZ-UHFFFAOYSA-N	CN1CC=C(c2ccccc2)CC1	0.2368421107530594	1.0	1	"{""CYP1A2"": 0, ""CYP2A6"": 0, ""CYP2B6"": 0, ""CYP2C19"": 0, ""CYP2C8"": 0, ""CYP2C9"": 0, ""CYP2D6"": 1, ""CYP2E1"": 0, ""CYP3A4"": 0}"	0.03448102548761619	0.03448102548761619	"{""CYP1A2"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""1A2 train"", ""row"": 1043}], ""CYP2A6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2A6 train"", ""row"": 1021}], ""CYP2B6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2B6 train"", ""row"": 1012}], ""CYP2C19"": [{""member"": ""Supplementary Material-1.xls"", ""sheet"": ""2C19 test"", ""row"": 263}], ""CYP2C8"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2C8 train"", ""row"": 1022}], ""CYP2C9"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2C9 train"", ""row"": 1025}], ""CYP2D6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2D6 train"", ""row"": 1041}], ""CYP2E1"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2E1 train"", ""row"": 1023}], ""CYP3A4"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""3A4 train"", ""row"": 1051}]}"
1	pooled	1	VHFVKMTVMIZMIK-UHFFFAOYSA-N	Clc1cccc(N2CCNCC2)c1	0.3611111044883728	0.1111111111111111	1	"{""CYP1A2"": 0, ""CYP2A6"": 0, ""CYP2B6"": 0, ""CYP2C19"": 0, ""CYP2C8"": 0, ""CYP2C9"": 0, ""CYP2D6"": 1, ""CYP2E1"": 0, ""CYP3A4"": 0}"	0.028914820984797675	0.0032127578871997417	"{""CYP1A2"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""1A2 train"", ""row"": 993}], ""CYP2A6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2A6 train"", ""row"": 973}], ""CYP2B6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2B6 train"", ""row"": 965}], ""CYP2C19"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2C19 train"", ""row"": 980}], ""CYP2C8"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2C8 train"", ""row"": 977}], ""CYP2C9"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2C9 train"", ""row"": 977}], ""CYP2D6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2D6 train"", ""row"": 996}], ""CYP2E1"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2E1 train"", ""row"": 980}], ""CYP3A4"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""3A4 train"", ""row"": 1004}]}"
1	pooled	2	MRBFGEHILMYPTF-UHFFFAOYSA-N	c1cnc(N2CCNCC2)nc1	0.3333333432674408	0.1111111111111111	1	"{""CYP1A2"": 0, ""CYP2A6"": 0, ""CYP2B6"": 0, ""CYP2C19"": 0, ""CYP2C8"": 0, ""CYP2C9"": 0, ""CYP2D6"": 1, ""CYP2E1"": 0, ""CYP3A4"": 0}"	0.02669060527091185	0.0029656228078790946	"{""CYP1A2"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""1A2 train"", ""row"": 168}], ""CYP2A6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2A6 train"", ""row"": 161}], ""CYP2B6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2B6 train"", ""row"": 162}], ""CYP2C19"": [{""member"": ""Supplementary Material-1.xls"", ""sheet"": ""2C19 test"", ""row"": 42}], ""CYP2C8"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2C8 train"", ""row"": 169}], ""CYP2C9"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2C9 train"", ""row"": 157}], ""CYP2D6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2D6 train"", ""row"": 170}], ""CYP2E1"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2E1 train"", ""row"": 168}], ""CYP3A4"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""3A4 train"", ""row"": 166}]}"
1	pooled	3	ADEBPBSSDYVVLD-UHFFFAOYSA-N	COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2	0.3207547068595886	1.0	1	"{""CYP2C9"": 1, ""CYP2D6"": 1, ""CYP3A4"": 1}"	0.02568341104330367	0.02568341104330367	"{""CYP2C9"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2C9 train"", ""row"": 361}], ""CYP2D6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2D6 train"", ""row"": 368}], ""CYP3A4"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""3A4 train"", ""row"": 373}]}"
1	pooled	4	JACPUZOKPSTMTK-UHFFFAOYSA-N	OCCCOc1cccc(CN2CCCCC2)c1	0.3181818127632141	0.1111111111111111	1	"{""CYP1A2"": 0, ""CYP2A6"": 0, ""CYP2B6"": 0, ""CYP2C19"": 0, ""CYP2C8"": 0, ""CYP2C9"": 0, ""CYP2D6"": 1, ""CYP2E1"": 0, ""CYP3A4"": 0}"	0.02547739474725286	0.002830821638583651	"{""CYP1A2"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""1A2 train"", ""row"": 1203}], ""CYP2A6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2A6 train"", ""row"": 1200}], ""CYP2B6"": [{""member"": ""Supplementary Material-1.xls"", ""sheet"": ""2B6 test"", ""row"": 302}], ""CYP2C19"": [{""member"": ""Supplementary Material-1.xls"", ""sheet"": ""2C19 test"", ""row"": 301}], ""CYP2C8"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2C8 train"", ""row"": 1196}], ""CYP2C9"": [{""member"": ""Supplementary Material-1.xls"", ""sheet"": ""2C9 test"", ""row"": 299}], ""CYP2D6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2D6 train"", ""row"": 1210}], ""CYP2E1"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2E1 train"", ""row"": 1197}], ""CYP3A4"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""3A4 train"", ""row"": 1225}]}"
1	pooled	5	VQSXCZMVUMSITD-UHFFFAOYSA-N	NCCCOc1cccc(CN2CCCCC2)c1	0.3181818127632141	0.1111111111111111	0	"{""CYP1A2"": 0, ""CYP2A6"": 1, ""CYP2B6"": 0, ""CYP2C19"": 0, ""CYP2C8"": 0, ""CYP2C9"": 0, ""CYP2D6"": 0, ""CYP2E1"": 0, ""CYP3A4"": 0}"	0.02547739474725286	0.002830821638583651	"{""CYP1A2"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""1A2 train"", ""row"": 1202}], ""CYP2A6"": [{""member"": ""Supplementary Material-1.xls"", ""sheet"": ""2A6 test"", ""row"": 298}], ""CYP2B6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2B6 train"", ""row"": 1193}], ""CYP2C19"": [{""member"": ""Supplementary Material-1.xls"", ""sheet"": ""2C19 test"", ""row"": 300}], ""CYP2C8"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2C8 train"", ""row"": 1195}], ""CYP2C9"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2C9 train"", ""row"": 1204}], ""CYP2D6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2D6 train"", ""row"": 1209}], ""CYP2E1"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2E1 train"", ""row"": 1196}], ""CYP3A4"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""3A4 train"", ""row"": 1224}]}"
1	pooled	6	MHDVGSVTJDSBDK-UHFFFAOYSA-N	c1ccc(COCc2ccccc2)cc1	0.3103448152542114	0.0	0	"{""CYP1A2"": 0, ""CYP2A6"": 0, ""CYP2B6"": 0, ""CYP2C19"": 0, ""CYP2C8"": 0, ""CYP2C9"": 0, ""CYP2D6"": 0, ""CYP2E1"": 0, ""CYP3A4"": 0}"	0.024849872144888763	0.0	"{""CYP1A2"": [{""member"": ""Supplementary Material-1.xls"", ""sheet"": ""1A2 test"", ""row"": 170}], ""CYP2A6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2A6 train"", ""row"": 683}], ""CYP2B6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2B6 train"", ""row"": 679}], ""CYP2C19"": [{""member"": ""Supplementary Material-1.xls"", ""sheet"": ""2C19 test"", ""row"": 177}], ""CYP2C8"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2C8 train"", ""row"": 677}], ""CYP2C9"": [{""member"": ""Supplementary Material-1.xls"", ""sheet"": ""2C9 test"", ""row"": 182}], ""CYP2D6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2D6 train"", ""row"": 696}], ""CYP2E1"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2E1 train"", ""row"": 705}], ""CYP3A4"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""3A4 train"", ""row"": 708}]}"
1	pooled	7	KKIMDKMETPPURN-UHFFFAOYSA-N	FC(F)(F)c1cccc(N2CCNCC2)c1	0.30000001192092896	0.3333333333333333	1	"{""CYP1A2"": 1, ""CYP2A6"": 0, ""CYP2B6"": 0, ""CYP2C19"": 0, ""CYP2C8"": 0, ""CYP2C9"": 0, ""CYP2D6"": 1, ""CYP2E1"": 0, ""CYP3A4"": 1}"	0.024021544982453267	0.008007181660817755	"{""CYP1A2"": [{""member"": ""Supplementary Material-1.xls"", ""sheet"": ""1A2 test"", ""row"": 326}], ""CYP2A6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2A6 train"", ""row"": 1282}], ""CYP2B6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2B6 train"", ""row"": 1273}], ""CYP2C19"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2C19 train"", ""row"": 1285}], ""CYP2C8"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2C8 train"", ""row"": 1274}], ""CYP2C9"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2C9 train"", ""row"": 1283}], ""CYP2D6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2D6 train"", ""row"": 1288}], ""CYP2E1"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2E1 train"", ""row"": 1278}], ""CYP3A4"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""3A4 train"", ""row"": 1310}]}"
1	pooled	8	MRDGZSKYFPGAKP-UHFFFAOYSA-N	COc1ccc(N2CCNCC2)cc1	0.29729729890823364	0.1111111111111111	1	"{""CYP1A2"": 0, ""CYP2A6"": 0, ""CYP2B6"": 0, ""CYP2C19"": 0, ""CYP2C8"": 0, ""CYP2C9"": 0, ""CYP2D6"": 1, ""CYP2E1"": 0, ""CYP3A4"": 0}"	0.023805133850355598	0.0026450148722617327	"{""CYP1A2"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""1A2 train"", ""row"": 988}], ""CYP2A6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2A6 train"", ""row"": 966}], ""CYP2B6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2B6 train"", ""row"": 960}], ""CYP2C19"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2C19 train"", ""row"": 973}], ""CYP2C8"": [{""member"": ""Supplementary Material-1.xls"", ""sheet"": ""2C8 test"", ""row"": 245}], ""CYP2C9"": [{""member"": ""Supplementary Material-1.xls"", ""sheet"": ""2C9 test"", ""row"": 249}], ""CYP2D6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2D6 train"", ""row"": 990}], ""CYP2E1"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2E1 train"", ""row"": 973}], ""CYP3A4"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""3A4 train"", ""row"": 997}]}"
1	pooled	9	YQNWZWMKLDQSAC-UHFFFAOYSA-N	Cc1ccc(Sc2ccccc2N2CCNCC2)c(C)c1	0.28260868787765503	1.0	1	"{""CYP2C19"": 1, ""CYP2C9"": 1, ""CYP2D6"": 1, ""CYP3A4"": 1}"	0.022628990128422007	0.022628990128422007	"{""CYP2C19"": [{""member"": ""Supplementary Material-1.xls"", ""sheet"": ""2C19 test"", ""row"": 102}], ""CYP2C9"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2C9 train"", ""row"": 382}], ""CYP2D6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2D6 train"", ""row"": 389}], ""CYP3A4"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""3A4 train"", ""row"": 390}]}"
1	pooled	10	KWTSXDURSIMDCE-UHFFFAOYSA-N	CC(N)Cc1ccccc1	0.27272728085517883	1.0	1	"{""CYP2D6"": 1}"	0.021837767948927878	0.021837767948927878	"{""CYP2D6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2D6 train"", ""row"": 485}]}"
1	pooled	11	ZBILSSSEXRZGKS-UHFFFAOYSA-N	c1ccc2c(c1)Cc1ccccc1N1CCNCC21	0.27272728085517883	1.0	1	"{""CYP1A2"": 1, ""CYP2D6"": 1, ""CYP3A4"": 1}"	0.021837767948927878	0.021837767948927878	"{""CYP1A2"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""1A2 train"", ""row"": 398}], ""CYP2D6"": [{""member"": ""Supplementary Material-1.xls"", ""sheet"": ""2D6 test"", ""row"": 92}], ""CYP3A4"": [{""member"": ""Supplementary Material-1.xls"", ""sheet"": ""3A4 test"", ""row"": 104}]}"
1	pooled	12	NAUWTFJOPJWYOT-UHFFFAOYSA-N	Fc1ccc(C(OCCN2CCN(CCCc3ccccc3)CC2)c2ccc(F)cc2)cc1	0.2708333432674408	0.1111111111111111	1	"{""CYP1A2"": 0, ""CYP2A6"": 0, ""CYP2B6"": 0, ""CYP2C19"": 0, ""CYP2C8"": 0, ""CYP2C9"": 0, ""CYP2D6"": 1, ""CYP2E1"": 0, ""CYP3A4"": 0}"	0.021686116931761257	0.002409568547973473	"{""CYP1A2"": [{""member"": ""Supplementary Material-1.xls"", ""sheet"": ""1A2 test"", ""row"": 200}], ""CYP2A6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2A6 train"", ""row"": 804}], ""CYP2B6"": [{""member"": ""Supplementary Material-1.xls"", ""sheet"": ""2B6 test"", ""row"": 210}], ""CYP2C19"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2C19 train"", ""row"": 822}], ""CYP2C8"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2C8 train"", ""row"": 800}], ""CYP2C9"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2C9 train"", ""row"": 810}], ""CYP2D6"": [{""member"": ""Supplementary Material-1.xls"", ""sheet"": ""2D6 test"", ""row"": 196}], ""CYP2E1"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2E1 train"", ""row"": 819}], ""CYP3A4"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""3A4 train"", ""row"": 830}]}"
1	pooled	13	PHWBOXQYWZNQIN-UHFFFAOYSA-N	Clc1ccccc1CN1CCc2sccc2C1	0.260869562625885	0.6666666666666666	1	"{""CYP1A2"": 1, ""CYP2A6"": 0, ""CYP2B6"": 0, ""CYP2C19"": 1, ""CYP2C8"": 1, ""CYP2C9"": 1, ""CYP2D6"": 1, ""CYP2E1"": 0, ""CYP3A4"": 1}"	0.02088829894720893	0.013925532631472618	"{""CYP1A2"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""1A2 train"", ""row"": 1295}], ""CYP2A6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2A6 train"", ""row"": 1292}], ""CYP2B6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2B6 train"", ""row"": 1283}], ""CYP2C19"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2C19 train"", ""row"": 1294}], ""CYP2C8"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2C8 train"", ""row"": 1284}], ""CYP2C9"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2C9 train"", ""row"": 1294}], ""CYP2D6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2D6 train"", ""row"": 1297}], ""CYP2E1"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2E1 train"", ""row"": 1289}], ""CYP3A4"": [{""member"": ""Supplementary Material-1.xls"", ""sheet"": ""3A4 test"", ""row"": 328}]}"
1	pooled	14	PJMPHNIQZUBGLI-UHFFFAOYSA-N	CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1	0.25999999046325684	0.1111111111111111	0	"{""CYP1A2"": 0, ""CYP2A6"": 0, ""CYP2B6"": 0, ""CYP2C19"": 0, ""CYP2C8"": 0, ""CYP2C9"": 0, ""CYP2D6"": 0, ""CYP2E1"": 0, ""CYP3A4"": 1}"	0.020818670727242167	0.0023131856363602407	"{""CYP1A2"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""1A2 train"", ""row"": 778}], ""CYP2A6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2A6 train"", ""row"": 755}], ""CYP2B6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2B6 train"", ""row"": 749}], ""CYP2C19"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2C19 train"", ""row"": 771}], ""CYP2C8"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2C8 train"", ""row"": 752}], ""CYP2C9"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2C9 train"", ""row"": 762}], ""CYP2D6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2D6 train"", ""row"": 774}], ""CYP2E1"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2E1 train"", ""row"": 770}], ""CYP3A4"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""3A4 train"", ""row"": 779}]}"
1	pooled	15	LXZQPMXUOONUMX-UHFFFAOYSA-N	O=C(Cc1ccccc1)C(O)O	0.2571428716182709	0.0	0	"{""CYP1A2"": 0, ""CYP2A6"": 0, ""CYP2B6"": 0, ""CYP2C19"": 0, ""CYP2C8"": 0, ""CYP2C9"": 0, ""CYP2D6"": 0, ""CYP2E1"": 0, ""CYP3A4"": 0}"	0.020589896040149373	0.0	"{""CYP1A2"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""1A2 train"", ""row"": 477}], ""CYP2A6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2A6 train"", ""row"": 449}], ""CYP2B6"": [{""member"": ""Supplementary Material-1.xls"", ""sheet"": ""2B6 test"", ""row"": 128}], ""CYP2C19"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2C19 train"", ""row"": 472}], ""CYP2C8"": [{""member"": ""Supplementary Material-1.xls"", ""sheet"": ""2C8 test"", ""row"": 128}], ""CYP2C9"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2C9 train"", ""row"": 471}], ""CYP2D6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2D6 train"", ""row"": 469}], ""CYP2E1"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2E1 train"", ""row"": 475}], ""CYP3A4"": [{""member"": ""Supplementary Material-1.xls"", ""sheet"": ""3A4 test"", ""row"": 120}]}"
1	pooled	16	MYWUZJCMWCOHBA-UHFFFAOYSA-N	CNC(C)Cc1ccccc1	0.2571428716182709	0.1111111111111111	1	"{""CYP1A2"": 0, ""CYP2A6"": 0, ""CYP2B6"": 0, ""CYP2C19"": 0, ""CYP2C8"": 0, ""CYP2C9"": 0, ""CYP2D6"": 1, ""CYP2E1"": 0, ""CYP3A4"": 0}"	0.020589896040149373	0.0022877662266832634	"{""CYP1A2"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""1A2 train"", ""row"": 995}], ""CYP2A6"": [{""member"": ""Supplementary Material-1.xls"", ""sheet"": ""2A6 test"", ""row"": 250}], ""CYP2B6"": [{""member"": ""Supplementary Material-1.xls"", ""sheet"": ""2B6 test"", ""row"": 256}], ""CYP2C19"": [{""member"": ""Supplementary Material-1.xls"", ""sheet"": ""2C19 test"", ""row"": 256}], ""CYP2C8"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2C8 train"", ""row"": 979}], ""CYP2C9"": [{""member"": ""Supplementary Material-1.xls"", ""sheet"": ""2C9 test"", ""row"": 251}], ""CYP2D6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2D6 train"", ""row"": 998}], ""CYP2E1"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2E1 train"", ""row"": 982}], ""CYP3A4"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""3A4 train"", ""row"": 1006}]}"
1	pooled	17	DERZBLKQOCDDDZ-UHFFFAOYSA-N	C(=Cc1ccccc1)CN1CCN(C(c2ccccc2)c2ccccc2)CC1	0.25	0.4444444444444444	1	"{""CYP1A2"": 1, ""CYP2A6"": 0, ""CYP2B6"": 1, ""CYP2C19"": 0, ""CYP2C8"": 0, ""CYP2C9"": 1, ""CYP2D6"": 1, ""CYP2E1"": 0, ""CYP3A4"": 0}"	0.02001795335660239	0.00889686815848995	"{""CYP1A2"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""1A2 train"", ""row"": 611}], ""CYP2A6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2A6 train"", ""row"": 581}], ""CYP2B6"": [{""member"": ""Supplementary Material-1.xls"", ""sheet"": ""2B6 test"", ""row"": 161}], ""CYP2C19"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2C19 train"", ""row"": 599}], ""CYP2C8"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2C8 train"", ""row"": 580}], ""CYP2C9"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2C9 train"", ""row"": 594}], ""CYP2D6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2D6 train"", ""row"": 592}], ""CYP2E1"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2E1 train"", ""row"": 604}], ""CYP3A4"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""3A4 train"", ""row"": 613}]}"
1	pooled	18	FHPIXVHJEIZKJW-UHFFFAOYSA-N	Cc1cc2c(s1)Nc1ccccc1N=C2N1CCNCC1	0.25	0.1111111111111111	1	"{""CYP1A2"": 0, ""CYP2A6"": 0, ""CYP2B6"": 0, ""CYP2C19"": 0, ""CYP2C8"": 0, ""CYP2C9"": 0, ""CYP2D6"": 1, ""CYP2E1"": 0, ""CYP3A4"": 0}"	0.02001795335660239	0.0022242170396224877	"{""CYP1A2"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""1A2 train"", ""row"": 286}], ""CYP2A6"": [{""member"": ""Supplementary Material-1.xls"", ""sheet"": ""2A6 test"", ""row"": 87}], ""CYP2B6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2B6 train"", ""row"": 275}], ""CYP2C19"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2C19 train"", ""row"": 284}], ""CYP2C8"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2C8 train"", ""row"": 281}], ""CYP2C9"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2C9 train"", ""row"": 276}], ""CYP2D6"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2D6 train"", ""row"": 276}], ""CYP2E1"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""2E1 train"", ""row"": 292}], ""CYP3A4"": [{""member"": ""Supplementary Material-2.xls"", ""sheet"": ""3A4 train"", ""row"": 284}]}"
